loc_phone,loc_name,loc_admin_street1,loc_admin_city,loc_admin_state,loc_admin_zip,web_address,insurance_accepted,med_name,latitude,longitude
718-740-4612,Walgreens Co. #2055,10962 FRANCIS LEWIS BLVD,QUEENS VILLAGE,NY,11429-1753,https://www.walgreens.com,True,"Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL",40.706485,-73.751325
(718) 332-8425,"CVS Pharmacy, Inc. #02700",1402 SHEEPSHEAD BAY ROAD,BROOKLYN,NY,11235,https://www.cvs.com/store-locator/details-directions/002700,True,"Moderna, SPIKEVAX, 100mcg/0.5mL",40.587501,-73.955076
(212) 255-0293,"CVS Pharmacy, Inc. #10612",65 5TH AVE.,NEW YORK,NY,10003,https://www.cvs.com/store-locator/details-directions/010612,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 10mcg/0.2 mL",40.73559,-73.993523
718-645-2689,Walgreens Co. #6982,946 KINGS HWY,BROOKLYN,NY,11223-2350,https://www.walgreens.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.606883,-73.96213
(212) 608-6940,Xi Freda Gu MD PhD,145 Chambers Street Ground Floor,New York,NY,10007,,,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.715881,-74.009608
718-278-5003,Health Hub Pharmacy,3029 STEINWAY ST,ASTORIA,NY,11103,https://healthmartcovidvaccine.com,True,"Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL",40.76294,-73.915269
(718) 273-4998,"CVS Pharmacy, Inc. #06056",1125 BAY STREET,STATEN ISLAND,NY,10305,https://www.cvs.com/store-locator/details-directions/006056,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.615884,-74.067006
718-615-3103,Walgreens Co. #10326,713 BRIGHTON BEACH AVE,BROOKLYN,NY,11235-6413,https://www.walgreens.com,True,"Moderna, COVID-19 pediatric vaccine, 25mcg/.25 ml",40.578309000000004,-73.960137
(646) 762-4969,Harlem United The Nest,169 W. 133rd street,New York,NY,10030,,,"Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose",40.813947,-73.94391999999999
212-868-5790,Walgreens Co. #6160,350 5TH AVE,NEW YORK,NY,10118-0110,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",40.748244,-73.985107
(718) 235-7139,"CVS Pharmacy, Inc. #16740",519 GATEWAY DR,BROOKLYN,NY,11239,https://www.cvs.com/store-locator/details-directions/016740,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.652994,-73.870071
212-939-0941,Walgreens Co. #14335,320 W 145TH ST,NEW YORK,NY,10039-3031,https://www.walgreens.com,True,"Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL",40.82322,-73.943276
212-586-6749,Walgreens Co. #14389,1889 BROADWAY,NEW YORK,NY,10023-7005,https://www.walgreens.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.771209999999996,-73.98243599999999
(718) 966-9278,"CVS Pharmacy, Inc. #06055",5830 AMBOY RD,STATEN ISLAND,NY,10309,https://www.cvs.com/store-locator/details-directions/006055,True,"Novavax, COVID-19 Vaccine, 5 mcg/0.5 mL",40.525521000000005,-74.20165300000001
212-227-5148,Walgreens Co. #14497,100 BROADWAY,NEW YORK,NY,10005-1983,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose",40.707993,-74.011054
(718) 703-7878,LevelUP MD Urgent Care-2865 3rd AVE,2865 3rd avenue,Bronx,NY,10455,https://levelupuc.com/,,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",40.816577,-73.91709200000001
718-484-7166,GENA CARE PHARMACY,173 CHAUNCEY ST,BROOKLYN,NY,11233,https://healthmartcovidvaccine.com,True,"Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL",40.680679,-73.92827700000001
(718) 749-5988,BAKERS DRUGS LLC,205-43 LINDEN BLVD,SAINT ALBANS,NY,11412,https://www.bakersdrugs.com/COVID19,,"Janssen, COVID-19 Vaccine, 0.5 mL",40.69623,-73.746706
(845) 558-3688,DosePack Pharmacy LLC,258-15 HILLSIDE AVE STORE#2,GLEN OAKS,NY,11004,,,"Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL",40.737258000000004,-73.709547
(718) 979-2828,"CVS Pharmacy, Inc. #06049",1361 HYLAN BLVD.,STATEN ISLAND,NY,10305,https://www.cvs.com/store-locator/details-directions/006049,True,"Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose",40.595405,-74.086463
(917) 444-1985,Pharmex Pharmacy Inc.,142-08 Rockaway blvd,JAMAICA,NY,11436,https://www.pharmexrx.com,,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",40.673783,-73.798075
(718) 703-2440,FAMILY PHARMACY,1101 Flatbush Ave,Brooklyn,NY,11226,https://www.familypharmacyny.com/,,"Moderna, COVID-19 pediatric vaccine, 25mcg/.25 ml",40.643488,-73.95749599999999
(718) 948-5200,"CVS Pharmacy, Inc. #06047",640 ARTHUR KILL ROAD,STATEN ISLAND,NY,10308,https://www.cvs.com/store-locator/details-directions/006047,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 10mcg/0.2 mL",40.559548,-74.162852
718-933-2400,Family Health Center,1 Fordham Plaza 5th Floor,Bronx,NY,10458,https://bit.ly/MonteNYCVaccineFinder,,"Janssen, COVID-19 Vaccine, 0.5 mL",40.860101,-73.889961
718-456-7300,LEGACY SPECIALTY PHARMACY,6668 FRESH PONDRD,RIDGEWOOD,NY,11385,https://healthmartcovidvaccine.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",40.706765000000004,-73.89733000000001
(718) 749-5988,BAKERS DRUGS LLC,205-43 LINDEN BLVD,SAINT ALBANS,NY,11412,https://www.bakersdrugs.com/COVID19,,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",40.69623,-73.746706
718-712-7895,Walgreens Co. #5051,21914 MERRICK BLVD,SPRINGFIELD GARDENS,NY,11413-1923,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",40.679091,-73.75005
(718) 290-1110,"CVS Pharmacy, Inc. #16969",139 FLATBUSH AVE,BROOKLYN,NY,11217,https://www.cvs.com/store-locator/details-directions/016969,True,"Novavax, COVID-19 Vaccine, 5 mcg/0.5 mL",40.684589,-73.976919
212-768-0201,Walgreens Co. #14111,1430 BROADWAY,NEW YORK,NY,10018-3308,https://www.walgreens.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.75394,-73.986538
(646) 237-5530,Metro True Care Medical PC / Manhattan,139 Centre Street Suite 709,New York,NY,10013,,,"Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL",40.717521000000005,-74.000814
718-768-9567,Rite Aid #RA104935,249 7TH AVENUE,BROOKLYN,NY,11215-3610,https://www.riteaid.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",40.669025,-73.979416
718-602-1607,Rite Aid #RA101947,960 HALSEY STREET,BROOKLYN,NY,11233-1403,https://www.riteaid.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.685648,-73.915538
(718) 225-0864,"CVS Pharmacy, Inc. #00560",242-24 NORTHERN BOULEVARD,DOUGLASTON,NY,11362,https://www.cvs.com/store-locator/details-directions/000560,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.765112,-73.743205
(212) 304-4739,"CVS Pharmacy, Inc. #02773",130 DYCKMAN STREET,NEW YORK,NY,10040,https://www.cvs.com/store-locator/details-directions/002773,True,"Moderna, SPIKEVAX, 100mcg/0.5mL",40.862487,-73.925616
(212) 988-2800,Travel Health Services Inc,110 East 55th Street 16th Floor,New York,NY,10022,https://www.drconnornyc.com,,"Janssen, COVID-19 Vaccine, 0.5 mL",40.759889,-73.971176
212-410-2508,Walgreens Co. #14369,1490 MADISON AVE,NEW YORK,NY,10029-4502,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose",40.791406,-73.95155
718-728-6070,Steinway Street Pharmacy,25-78 STEINWAY STREET,ASTORIA,NY,11103,https://healthmartcovidvaccine.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",40.766207,-73.913381
(917) 310-3371,statcare-174th,932 E174th Street,bronx,NY,10460,https://www.statcarewalkin.com/,,"Moderna, COVID-19 pediatric vaccine, 25mcg/.25 ml",40.83702,-73.88725500000001
718-728-6070,Steinway Street Pharmacy,25-78 STEINWAY STREET,ASTORIA,NY,11103,https://healthmartcovidvaccine.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.766207,-73.913381
212-966-8682,Healthy Pharmacy,108 BOWERY,NEW YORK,NY,10013,https://healthmartcovidvaccine.com,True,"Moderna, COVID-19 Vaccine, 50 mcg/0.50 mL",40.718030999999996,-73.995377
(718) 222-1193,"CVS Pharmacy, Inc. #00845",395 COURT STREET,BROOKLYN,NY,11231,https://www.cvs.com/store-locator/details-directions/000845,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 10mcg/0.2 mL",40.679809999999996,-73.996891
(833) 824-2669,The Brooklyn Hospital Center,121 Dekalb Avenue  1R COVID Vaccine Clinic 1st Floor,Brooklyn,NY,11201,https://www.tbh.org/,,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",40.691265,-73.977774
(212) 254-1454,"CVS Pharmacy, Inc. #02557",253 FIRST AVENUE,NEW YORK,NY,10003,https://www.cvs.com/store-locator/details-directions/002557,True,"Novavax, COVID-19 Vaccine, 5 mcg/0.5 mL",40.731949,-73.98254399999999
212-943-3690,Walgreens Co. #14125,67 BROAD ST,NEW YORK,NY,10004-2415,https://www.walgreens.com,True,"Pfizer-BioNTech, COMIRNATY, 30 mcg/0.3 mL, tris-sucrose",40.704858,-74.01132199999999
718-452-6391,Walgreens Co. #11141,1366 BROADWAY,BROOKLYN,NY,11221-3615,https://www.walgreens.com,True,"Moderna, COVID-19 pediatric vaccine, 25mcg/.25 ml",40.689261,-73.922158
718-843-7001,Rite Aid #RA104856,122-02 LIBERTY AVENUE,SOUTH RICHMOND HILL,NY,11419-2114,https://www.riteaid.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.687186,-73.82118299999999
212-253-0270,Walgreens Co. #14185,100 DELANCEY ST,NEW YORK,NY,10002-3202,https://www.walgreens.com,True,"Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL",40.718829,-73.988649
(718) 466-5695,Felicity Pharmacy #5816143,621 East Tremont Avenue,Bronx,NY,10457,https://www.felicitypharmacy.com/,True,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",40.846345,-73.892482
718-241-3700,Walgreens Co. #14444,2265 RALPH AVE,BROOKLYN,NY,11234-5611,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",40.622381,-73.916647
(718)-982-5147,Costco Wholesale Corporation #316,2975 RICHMOND AVE.,STATEN ISLAND,NY,10314,https://www.costco.com/pharmacy/adult-immunization-program.html,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.572812,-74.168769
718-525-2422,Stop & Shop #2585,134-40 SPRINGFIELD BLVD,SPRINGFIELD GARDENS,NY,11413,https://stopandshopsched.rxtouch.com/rbssched/program/wellness,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 10mcg/0.2 mL",40.679255,-73.75605999999999
718-940-1794,Walgreens Co. #19158,1419 NEWKIRK AVENUE,BROOKLYN,NY,11226-6521,https://www.walgreens.com,True,"Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL",40.635646,-73.963673
(718) 262-9533,"CVS Pharmacy, Inc. #03621",170-05 LINDEN BLVD.,JAMAICA,NY,11434,https://www.cvs.com/store-locator/details-directions/003621,True,"Moderna, SPIKEVAX, 100mcg/0.5mL",40.691813,-73.779728
(212) 752-7703,"CVS Pharmacy, Inc. #02400",1223 2ND AVENUE,NEW YORK,NY,10065,https://www.cvs.com/store-locator/details-directions/002400,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.763985999999996,-73.96233199999999
718-399-2716,Walgreens Co. #14312,296 FLATBUSH AVE,BROOKLYN,NY,11217-2812,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose",40.678071,-73.97343599999999
(718) 477-5483,LIVING WELL PHARMACY,3555 VICTORY BLVD STE 10,STATEN ISLAND,NY,10314,,,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",40.601582,-74.176749
(212) 481-6600,HealthSource Pharmacy II Inc #332808,120 East 34th Street,New York,NY,10016,http://healthsourcepharmacy.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.746469,-73.98030200000001
(718) 734-2539,Ramon Velez Health Center,754 East 151st Street 2nd floor,Bronx,NY,10455,https://acacianetwork.org/,,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",40.814592,-73.90714200000001
(718) 358-4069,"CVS Pharmacy, Inc. #01482",172-21 46TH AVENUE,FLUSHING,NY,11358,https://www.cvs.com/store-locator/details-directions/001482,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",40.75345,-73.79288000000001
(212) 935-1819,"CVS Pharmacy, Inc. #11014",969 SECOND AVENUE,NEW YORK,NY,10022,https://www.cvs.com/store-locator/details-directions/011014,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.755907,-73.968194
718-818-3005,Richmond University Medical Center,355 Bard Avenue,Staten Isalnd,NY,10310,https://www.rumcsi.org/about/covid-19-support/covid-19-vaccinations/,,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.635670000000005,-74.105827
(718) 291-7373,"CVS Pharmacy, Inc. #02718",178-02 HILLSIDE AVE.,JAMAICA,NY,11432,https://www.cvs.com/store-locator/details-directions/002718,True,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",40.712084000000004,-73.784773
(347) 770-8009,Springsea Physician PC,839 58th Street 5FL,Brooklyn,NY,11220,,,"Janssen, COVID-19 Vaccine, 0.5 mL",40.636146000000004,-74.007205
718-658-7998,Walgreens Co. #4564,15934 JAMAICA AVE,JAMAICA,NY,11432-6001,https://www.walgreens.com,True,"Pfizer-BioNTech, COMIRNATY, 30 mcg/0.3 mL, tris-sucrose",40.703405,-73.799274
212-570-2710,Walgreens Co. #14415,1235 LEXINGTON AVE,NEW YORK,NY,10028-1475,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 10mcg/0.2 mL",40.777927000000005,-73.95640300000001
718-297-3745,Walgreens Co. #12490,13250 METROPOLITAN AVE,RICHMOND HILL,NY,11418-1948,https://www.walgreens.com,True,"Moderna, COVID-19 pediatric vaccine, 25mcg/.25 ml",40.702613,-73.818595
(212) 245-0636,"CVS Pharmacy, Inc. #02168",1 COLUMBUS PLACE,NEW YORK,NY,10019,https://www.cvs.com/store-locator/details-directions/002168,True,"Moderna, SPIKEVAX, 100mcg/0.5mL",40.769341,-73.98549100000001
718-441-4660,Ryte Drugs,12318 JAMAICA AVE,RICHMOND HILL,NY,11418,https://healthmartcovidvaccine.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",40.700588,-73.826672
(347) 517-4833,Teba Pharmacy,7618 5th Ave,Bay ridge,NY,11209,https://www.tebarx.com/vaccine,,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.628374,-74.02334599999999
(212) 496-4198,"CVS Pharmacy, Inc. #06062",200 WEST END AVENUE,NEW YORK,NY,10023,https://www.cvs.com/store-locator/details-directions/006062,True,"Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL",40.777961,-73.98545899999999
(718) 205-0588,Care First Drugs LLC/ 8330 Broadway Elmhurst NY 11373,8330 Broadway,Elmhurst,NY,11373,,,"Janssen, COVID-19 Vaccine, 0.5 mL",40.740376,-73.879273
(718) 901-4717,WEBSTER DRUGS INC,753 EAST TREMONT AVE,BRONX,NY,10457,,,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",40.844693,-73.889111
(718) 583-7736,1434 - Metro Urgicare,1434 WILLIAMSBRIDGE ROAD SUITE B,Bronx,NY,10461,https://www.essenhealthcare.com,,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.843022,-73.84456899999999
212-265-4500,Ryan Chelsea-Clinton Community Health Center Inc,645 10th Ave,New York,NY,10036,,False,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.762029,-73.99414200000001
(877) 829-4692,Third Ave Family Health Center,2604 Third Ave,Bronx,NY,10454,https://www.nyc.gov/vax4nyc,,"Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose",40.811892,-73.92508000000001
212-316-5113,Walgreens Co. #14225,2864 BROADWAY,NEW YORK,NY,10025-7824,https://www.walgreens.com,True,"Pfizer-BioNTech, COMIRNATY, 30 mcg/0.3 mL, tris-sucrose",40.804901,-73.96578199999999
(718)-760-6479,Costco Wholesale Corporation #1070,61-35 JUNCTION BOULDEVARD,REGO PARK,NY,11374,https://www.costco.com/pharmacy/adult-immunization-program.html,True,"Pfizer-BioNTech, COMIRNATY, 30 mcg/0.3 mL, tris-sucrose",40.733234,-73.863816
833-697-4829,FEMA Medgar Evers,231 Crown Street,Brooklyn,NY,11225,https://covid19vaccine.health.ny.gov/,,"Janssen, COVID-19 Vaccine, 0.5 mL",40.666663,-73.95219499999999
(718) 975-0530,SV Wellness Pharmacy #MS1005525,2173C 68th Street,Brooklyn,NY,11204,,True,"Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL",40.612404999999995,-73.983497
(718) 225-0864,"CVS Pharmacy, Inc. #00560",242-24 NORTHERN BOULEVARD,DOUGLASTON,NY,11362,https://www.cvs.com/store-locator/details-directions/000560,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 10mcg/0.2 mL",40.765112,-73.743205
212-666-3013,Rite Aid #RA107760,2170 FREDERICK DOUGLASS BLVD,NEW YORK,NY,10026-1149,https://www.riteaid.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.805144,-73.954611
(212) 288-0900,John Abroon MD,34 E 72nd ST,New York,NY,10021,https://johnabroonmd.com,,"Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL",40.771332,-73.964998
(718) 545-0128,"CVS Pharmacy, Inc. #07576",31-01 DITMARS BLVD.,ASTORIA,NY,11105,https://www.cvs.com/store-locator/details-directions/007576,True,"Moderna, SPIKEVAX, 100mcg/0.5mL",40.776013,-73.910205
718-740-4612,Walgreens Co. #2055,10962 FRANCIS LEWIS BLVD,QUEENS VILLAGE,NY,11429-1753,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 10mcg/0.2 mL",40.706485,-73.751325
(718) 637-5006,"CVS Pharmacy, Inc. #17290",1598 FLATBUSH AVE,BROOKLYN,NY,11210,https://www.cvs.com/store-locator/details-directions/017290,True,"Moderna, COVID-19 Vaccine, Bivalent Booster, 50mcg/0.5 mL",40.631506,-73.946752
(347) 732-4772,Village Pharmacy,12-27 150th street,Whitestone,NY,11357,,,"Janssen, COVID-19 Vaccine, 0.5 mL",40.790014,-73.814003
(718) 271-6188,Elmside Medical PLLC,9204 Corona Ave,Elmhurst,NY,11373,,,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",40.742337,-73.87208299999999
718-783-0890,Greene-Van Pharmacy Corp DBA Prospect Drugs,94 Greene Ave,Brooklyn,NY,11238,https://www.prospectdrugs.com/,,"Janssen, COVID-19 Vaccine, 0.5 mL",40.686261,-73.968287
718-448-6486,Walgreens Co. #7321,1227 FOREST AVE,STATEN ISLAND,NY,10310-2416,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",40.626559,-74.131015
718-665-6506,Walgreens Co. #18322,3012 3RD AVE,BRONX,NY,10455-1201,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.819455,-73.912981
212-316-5113,Walgreens Co. #14225,2864 BROADWAY,NEW YORK,NY,10025-7824,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose",40.804901,-73.96578199999999
(718) 734-2964,FirstMed Pharmacy Inc.,39-36 Queens Blvd.,Sunnyside,NY,11104,,,"Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose",40.743562,-73.924747
(718) 888-1808,Stat Medical Services of NY PLLC,136-17 39th Avenue Suite #1A,Flushing,NY,11354,,,"Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose",40.760574,-73.829812
718-932-8544,Walgreens Co. #1180,3355 CRESCENT ST,LONG ISLAND CITY,NY,11106-3809,https://www.walgreens.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.76128,-73.93015
718-204-5253,Walgreens Co. #14423,3506 BROADWAY,ASTORIA,NY,11106-1114,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 10mcg/0.2 mL",40.760209,-73.922015
718-940-1579,Rite Aid #RA103864,4102 CHURCH AVENUE,BROOKLYN,NY,11203-3006,https://www.riteaid.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",40.651142,-73.938324
718-945-7781,Walgreens Co. #14206,11602 BEACH CHANNEL DR,FAR ROCKAWAY,NY,11694-2073,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",40.582125,-73.83846
(718) 896-2484,"CVS Pharmacy, Inc. #02985",97-10 63RD RD.,REGO PARK,NY,11374,https://www.cvs.com/store-locator/details-directions/002985,True,"Moderna, SPIKEVAX, 100mcg/0.5mL",40.730809,-73.860514
(212) 302-7234,"CVS Pharmacy, Inc. #07186",420 FIFTH AVE,NEW YORK,NY,10018,https://www.cvs.com/store-locator/details-directions/007186,True,"Moderna, SPIKEVAX, 100mcg/0.5mL",40.750859000000005,-73.983324
718-441-4660,Ryte Drugs,12318 JAMAICA AVE,RICHMOND HILL,NY,11418,https://healthmartcovidvaccine.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.700588,-73.826672
(718) 480-6484,Phils Pill Pharmacy #MS1005583,8387 WOODHAVEN BLVD,WOODHAVEN,NY,11421,https://philspillpharmacy.wixsite.com/website,True,"Moderna, COVID-19 pediatric vaccine, 25mcg/.25 ml",40.698221999999994,-73.852324
(929) 335-0165,"CVS Pharmacy, Inc. #17684",7000 AUSTIN ST,FOREST HILLS,NY,11375,https://www.cvs.com/store-locator/details-directions/017684,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",40.720877,-73.84735400000001
718-507-8056,Walgreens Co. #14431,3766 82ND ST,JACKSON HEIGHTS,NY,11372-7006,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",40.747844,-73.884197
718-803-2288,Elmway Pharmacy,82-45 BROADWAY,ELMHURST,NY,11373,https://healthmartcovidvaccine.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose",40.742309000000006,-73.881405
(212) 796-2196,Pure Pediatrics PC,60B Mott Street,New York,NY,10013,https://purepediatrics.nyc,,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.71594,-73.998203
718-698-8526,Walgreens Co. #6179,1551 RICHMOND AVE,STATEN ISLAND,NY,10314-1520,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",40.610009999999996,-74.15951700000001
347-557-0959,Walgreens Co. #11807,5001 CHURCH AVE,BROOKLYN,NY,11203-3503,https://www.walgreens.com,True,"Pfizer-BioNTech, COMIRNATY, 30 mcg/0.3 mL, tris-sucrose",40.651972,-73.930054
(718) 734-2539,Ramon Velez Health Center,754 East 151st Street 2nd floor,Bronx,NY,10455,https://acacianetwork.org/,,"Janssen, COVID-19 Vaccine, 0.5 mL",40.814592,-73.90714200000001
718-740-4612,Walgreens Co. #2055,10962 FRANCIS LEWIS BLVD,QUEENS VILLAGE,NY,11429-1753,https://www.walgreens.com,True,"Pfizer-BioNTech, COMIRNATY, 30 mcg/0.3 mL, tris-sucrose",40.706485,-73.751325
718-434-5755,Walgreens Co. #17670,1559 FLATBUSH AVE,BROOKLYN,NY,11210-3041,https://www.walgreens.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose",40.632754999999996,-73.947141
718-256-6635,Rite Aid #RA110577,8222 18TH AVENUE,BROOKLYN,NY,11214-2901,https://www.riteaid.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, Bivalent Booster, 30mcg/0.3mL",40.609125,-74.000864
347-783-5752,Walgreens Co. #10064,3082 AVENUE U,BROOKLYN,NY,11229-5117,https://www.walgreens.com,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.600869,-73.935891
718-652-7150,Walgreens Co. #17828,3901 WHITE PLAINS RD,BRONX,NY,10466-3017,https://www.walgreens.com,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.886058,-73.861903
212-683-3042,Walgreens Co. #14169,155 E 34TH ST,NEW YORK,NY,10016-4766,https://www.walgreens.com,True,"Moderna, COVID-19 pediatric vaccine, 25mcg/.25 ml",40.746232,-73.978689
718-861-2359,Rite Aid #RA104258,1516-1518 WESTCHESTER AVENUE,BRONX,NY,10472-2907,https://www.riteaid.com,True,"Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL, tris-sucrose",40.8284,-73.8793
(718)-760-6479,Costco Wholesale Corporation #1070,61-35 JUNCTION BOULDEVARD,REGO PARK,NY,11374,https://www.costco.com/pharmacy/adult-immunization-program.html,True,"Moderna, COVID-19 Vaccine, 50 mcg/0.50 mL",40.733234,-73.863816
(212) 777-1638,"CVS Pharmacy, Inc. #10828",51 ASTOR PLACE,NEW YORK,NY,10003,https://www.cvs.com/store-locator/details-directions/010828,True,"Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose",40.730109000000006,-73.990257
(718) 448-8744,"CVS Pharmacy, Inc. #06045",1571 FOREST AVE.,STATEN ISLAND,NY,10302,https://www.cvs.com/store-locator/details-directions/006045,True,"Janssen, COVID-19 Vaccine, 0.5 mL",40.62512,-74.140245
